,date,rates
AZN,2022-06-06,1.8148300000000002
BAM,2022-06-06,1.949288
BBD,2022-06-06,2.158865
BDT,2022-06-06,98.100136
BGN,2022-06-06,1.9539659999999999
BHD,2022-06-06,0.40304799999999996
BIF,2022-06-06,2170.287395
BMD,2022-06-06,1.069107
BND,2022-06-06,1.468678
BOB,2022-06-06,7.350865
BRL,2022-06-06,5.127113
BSD,2022-06-06,1.069217
BTC,2022-06-06,3.4099538e-05
BTN,2022-06-06,82.957185
BWP,2022-06-06,12.743891
BYN,2022-06-06,3.610284
BYR,2022-06-06,20954.498982
BZD,2022-06-06,2.155177
CAD,2022-06-06,1.345204
CDF,2022-06-06,2143.559892
CHF,2022-06-06,1.038499
CLF,2022-06-06,0.031876999999999996
CLP,2022-06-06,879.597081
CNY,2022-06-06,7.11373
COP,2022-06-06,4055.304944
CRC,2022-06-06,730.043398
CUC,2022-06-06,1.069107
CUP,2022-06-06,28.331338
CVE,2022-06-06,110.518974
CZK,2022-06-06,24.720217
DJF,2022-06-06,190.341217
DKK,2022-06-06,7.438922
DOP,2022-06-06,58.961565
DZD,2022-06-06,155.918761
EGP,2022-06-06,19.939385
ERN,2022-06-06,16.036607
ETB,2022-06-06,55.208656
EUR,2022-06-06,1.0
FJD,2022-06-06,2.297778
FKP,2022-06-06,0.874883
GBP,2022-06-06,0.8537359999999999
GEL,2022-06-06,3.148516
GGP,2022-06-06,0.874883
GHS,2022-06-06,8.392539
GIP,2022-06-06,0.874883
GMD,2022-06-06,57.892566
GNF,2022-06-06,9456.252678
GTQ,2022-06-06,8.227665
GYD,2022-06-06,223.690344
HKD,2022-06-06,8.388054
HNL,2022-06-06,26.235854
HRK,2022-06-06,7.520205
HTG,2022-06-06,122.959923
HUF,2022-06-06,387.399537
IDR,2022-06-06,15435.447446
ILS,2022-06-06,3.546319
IMP,2022-06-06,0.874883
INR,2022-06-06,83.19925
IQD,2022-06-06,1561.430906
IRR,2022-06-06,45169.77451
ISK,2022-06-06,138.299897
JEP,2022-06-06,0.874883
JMD,2022-06-06,164.391075
JOD,2022-06-06,0.75799
JPY,2022-06-06,141.311898
KES,2022-06-06,125.032699
KGS,2022-06-06,84.984429
KHR,2022-06-06,4341.644072
KMF,2022-06-06,492.457405
KPW,2022-06-06,962.196619
KRW,2022-06-06,1341.520872
KWD,2022-06-06,0.32764899999999997
KYD,2022-06-06,0.891014
KZT,2022-06-06,461.632925
LAK,2022-06-06,15167.958466
LBP,2022-06-06,1620.555578
LKR,2022-06-06,387.04559
LRD,2022-06-06,162.557625
LSL,2022-06-06,16.49639
LTL,2022-06-06,3.156795
LVL,2022-06-06,0.6466919999999999
LYD,2022-06-06,5.0997959999999996
MAD,2022-06-06,10.549895
MDL,2022-06-06,20.304259
MGA,2022-06-06,4273.221081
MKD,2022-06-06,61.595532
MMK,2022-06-06,1979.645594
MNT,2022-06-06,3288.328371
MOP,2022-06-06,8.640045
MRO,2022-06-06,381.671048
MUR,2022-06-06,46.135484
MVR,2022-06-06,16.50696
MWK,2022-06-06,1092.090482
MXN,2022-06-06,20.922744
MYR,2022-06-06,4.694986
MZN,2022-06-06,68.240988
NAD,2022-06-06,16.496769
NGN,2022-06-06,443.807426
NIO,2022-06-06,38.29515
NOK,2022-06-06,10.080712
NPR,2022-06-06,132.731177
NZD,2022-06-06,1.6486269999999998
OMR,2022-06-06,0.41161899999999996
PAB,2022-06-06,1.069217
PEN,2022-06-06,3.992044
PGK,2022-06-06,3.763079
PHP,2022-06-06,56.80204
PKR,2022-06-06,213.153222
PLN,2022-06-06,4.583743
PYG,2022-06-06,7306.214611
QAR,2022-06-06,3.8926
RON,2022-06-06,4.94312
RSD,2022-06-06,117.403986
RUB,2022-06-06,65.616471
RWF,2022-06-06,1099.576643
SAR,2022-06-06,4.00969
SBD,2022-06-06,8.670871
SCR,2022-06-06,15.294818
SDG,2022-06-06,486.978892
SEK,2022-06-06,10.473824
SGD,2022-06-06,1.472187
SHP,2022-06-06,1.472594
SLL,2022-06-06,13951.847734
SOS,2022-06-06,622.220443
SRD,2022-06-06,23.097523
STD,2022-06-06,22128.358263
SVC,2022-06-06,9.355123
SYP,2022-06-06,2686.078664
SZL,2022-06-06,16.496173
THB,2022-06-06,36.819745
TJS,2022-06-06,11.921747
TMT,2022-06-06,3.752566
TND,2022-06-06,3.244473
TOP,2022-06-06,2.458087
TRY,2022-06-06,17.757842
TTD,2022-06-06,7.251996
TWD,2022-06-06,31.427796999999998
TZS,2022-06-06,2489.950092
UAH,2022-06-06,31.566962
UGX,2022-06-06,4009.544024
USD,2022-06-06,1.069107
UYU,2022-06-06,42.795978
UZS,2022-06-06,11808.287695
VEF,2022-06-06,228607406953.40057
VND,2022-06-06,24787.247903
VUV,2022-06-06,122.162231
WST,2022-06-06,2.757594
XAF,2022-06-06,653.766027
XAG,2022-06-06,0.048512
XAU,2022-06-06,0.000581
XCD,2022-06-06,2.889315
XDR,2022-06-06,0.791547
XOF,2022-06-06,651.621351
XPF,2022-06-06,119.686258
YER,2022-06-06,267.544133
ZAR,2022-06-06,16.524867
ZMK,2022-06-06,9623.267724
ZMW,2022-06-06,18.068632
ZWL,2022-06-06,344.252047
AED,2022-06-05,3.939571
AFN,2022-06-05,95.633486
ALL,2022-06-05,120.367319
AMD,2022-06-05,479.7283
ANG,2022-06-05,1.936783
AOA,2022-06-05,457.103317
ARS,2022-06-05,129.372658
AUD,2022-06-05,1.488732
AWG,2022-06-05,1.931162
AZN,2022-06-05,1.820436
BAM,2022-06-05,1.9569239999999999
BBD,2022-06-05,2.169814
BDT,2022-06-05,95.682913
BGN,2022-06-05,1.953593
BHD,2022-06-05,0.40512699999999996
BIF,2022-06-05,2209.78588
BMD,2022-06-05,1.07257
BND,2022-06-05,1.476426
BOB,2022-06-05,7.399038
BRL,2022-06-05,5.123129
BSD,2022-06-05,1.074701
BTC,2022-06-05,3.585606e-05
BTN,2022-06-05,83.412351
BWP,2022-06-05,12.870298
BYN,2022-06-05,3.628729
BYR,2022-06-05,21022.369304
BZD,2022-06-05,2.166212
CAD,2022-06-05,1.349888
CDF,2022-06-05,2148.877029
CHF,2022-06-05,1.0321609999999999
CLF,2022-06-05,0.031556
CLP,2022-06-05,870.722661
CNY,2022-06-05,7.143636
COP,2022-06-05,4055.772775
CRC,2022-06-05,733.77038
CUC,2022-06-05,1.07257
CUP,2022-06-05,28.423101
CVE,2022-06-05,110.326703
CZK,2022-06-05,24.673408
DJF,2022-06-05,191.316999
DKK,2022-06-05,7.438497
DOP,2022-06-05,59.214117
DZD,2022-06-05,155.962204
EGP,2022-06-05,19.972435
ERN,2022-06-05,16.088549
ETB,2022-06-05,55.853437
EUR,2022-06-05,1.0
FJD,2022-06-05,2.291866
FKP,2022-06-05,0.877717
GBP,2022-06-05,0.858626
GEL,2022-06-05,3.180169
GGP,2022-06-05,0.877717
GHS,2022-06-05,8.409303
GIP,2022-06-05,0.877717
GMD,2022-06-05,58.079759
GNF,2022-06-05,9514.521242
GTQ,2022-06-05,8.269525
GYD,2022-06-05,224.835745
HKD,2022-06-05,8.415228
HNL,2022-06-05,26.40977
HRK,2022-06-05,7.523218
HTG,2022-06-05,122.512518
HUF,2022-06-05,393.156946
IDR,2022-06-05,15485.763674
ILS,2022-06-05,3.577079
IMP,2022-06-05,0.877717
INR,2022-06-05,83.332726
IQD,2022-06-05,1568.477211
IRR,2022-06-05,45369.705335
ISK,2022-06-05,138.307729
JEP,2022-06-05,0.877717
JMD,2022-06-05,165.369487
JOD,2022-06-05,0.761733
JPY,2022-06-05,140.196141
KES,2022-06-05,125.468989
KGS,2022-06-05,85.267611
KHR,2022-06-05,4364.240815
KMF,2022-06-05,492.041622
KPW,2022-06-05,965.313115
KRW,2022-06-05,1342.353545
KWD,2022-06-05,0.328496
KYD,2022-06-05,0.895501
KZT,2022-06-05,467.2113
LAK,2022-06-05,14996.987454
LBP,2022-06-05,1624.908772
LKR,2022-06-05,387.417173
LRD,2022-06-05,163.030767
LSL,2022-06-05,16.61381
LTL,2022-06-05,3.16702
LVL,2022-06-05,0.648787
LYD,2022-06-05,5.133371
MAD,2022-06-05,10.595626
MDL,2022-06-05,20.450938
MGA,2022-06-05,4349.712689
MKD,2022-06-05,61.664487
MMK,2022-06-05,1989.744216
MNT,2022-06-05,3298.979062
MOP,2022-06-05,8.682656
MRO,2022-06-05,382.907256
MUR,2022-06-05,46.281465
MVR,2022-06-05,16.555122
MWK,2022-06-05,1098.276239
MXN,2022-06-05,20.966295
MYR,2022-06-05,4.709683
MZN,2022-06-05,68.462012
NAD,2022-06-05,16.614197
NGN,2022-06-05,445.245178
NIO,2022-06-05,38.526547
NOK,2022-06-05,10.119927
NPR,2022-06-05,133.459641
NZD,2022-06-05,1.647988
OMR,2022-06-05,0.41296099999999997
PAB,2022-06-05,1.074601
PEN,2022-06-05,3.982928
PGK,2022-06-05,3.786718
PHP,2022-06-05,56.770065
PKR,2022-06-05,212.515255
PLN,2022-06-05,4.588732
PYG,2022-06-05,7359.215832
QAR,2022-06-05,3.905233
RON,2022-06-05,4.944014
RSD,2022-06-05,117.485707
RUB,2022-06-05,67.840126
RWF,2022-06-05,1096.643326
SAR,2022-06-05,4.023101
SBD,2022-06-05,8.706016
SCR,2022-06-05,13.847545
SDG,2022-06-05,488.552798
SEK,2022-06-05,10.473087
SGD,2022-06-05,1.474907
SHP,2022-06-05,1.477357
SLL,2022-06-05,13980.948333
SOS,2022-06-05,625.307811
SRD,2022-06-05,22.902543
STD,2022-06-05,22200.030643
SVC,2022-06-05,9.403259
SYP,2022-06-05,2694.778706
SZL,2022-06-05,16.638005
THB,2022-06-05,36.842216
TJS,2022-06-05,12.036232
TMT,2022-06-05,3.76472
TND,2022-06-05,3.238829
TOP,2022-06-05,2.466055
TRY,2022-06-05,17.712101
TTD,2022-06-05,7.284474
TWD,2022-06-05,31.507791
TZS,2022-06-05,2500.749161
UAH,2022-06-05,31.59517
UGX,2022-06-05,4017.646973
USD,2022-06-05,1.07257
UYU,2022-06-05,43.040071
UZS,2022-06-05,11815.598179
VEF,2022-06-05,229347852163.83643
VND,2022-06-05,24875.04025
VUV,2022-06-05,122.557906
WST,2022-06-05,2.766526
XAF,2022-06-05,656.324066
XAG,2022-06-05,0.048923
XAU,2022-06-05,0.000579
XCD,2022-06-05,2.8986739999999998
XDR,2022-06-05,0.7971459999999999
XOF,2022-06-05,656.324066
XPF,2022-06-05,119.590399
YER,2022-06-05,268.41065
ZAR,2022-06-05,16.679642
ZMK,2022-06-05,9654.401695
ZMW,2022-06-05,18.269318
ZWL,2022-06-05,345.367058
