,date,rates
NZD,2022-06-16,1.657217
OMR,2022-06-16,0.40778899999999996
PAB,2022-06-16,1.059473
PEN,2022-06-16,3.939955
PGK,2022-06-16,3.781132
PHP,2022-06-16,56.629405
PKR,2022-06-16,220.05038
PLN,2022-06-16,4.725473
PYG,2022-06-16,7280.940252
QAR,2022-06-16,3.861338
RON,2022-06-16,4.94728
RSD,2022-06-16,117.426012
RUB,2022-06-16,61.289006
RWF,2022-06-16,1082.179434
SAR,2022-06-16,3.973831
SBD,2022-06-16,8.585351
SCR,2022-06-16,14.148109
SDG,2022-06-16,483.431869
SEK,2022-06-16,10.708485
SGD,2022-06-16,1.464169
SHP,2022-06-16,1.45865
SLL,2022-06-16,13952.179151
SOS,2022-06-16,617.918082
SRD,2022-06-16,23.02824
STD,2022-06-16,21918.93274
SVC,2022-06-16,9.269469
SYP,2022-06-16,2660.740976
SZL,2022-06-16,16.922746
THB,2022-06-16,37.05353
TJS,2022-06-16,11.258265
TMT,2022-06-16,3.717051
TND,2022-06-16,3.267507
TOP,2022-06-16,2.475284
TRY,2022-06-16,18.314368
TTD,2022-06-16,7.19861
TWD,2022-06-16,31.440343
TZS,2022-06-16,2469.562123
UAH,2022-06-16,31.30914
UGX,2022-06-16,3994.290356
USD,2022-06-16,1.058989
UYU,2022-06-16,42.436939
UZS,2022-06-16,11613.384598
VEF,2022-06-16,226443838141.47055
VND,2022-06-16,24607.725743
VUV,2022-06-16,122.265213
WST,2022-06-16,2.795153
XAF,2022-06-16,667.885682
XAG,2022-06-16,0.048326999999999995
XAU,2022-06-16,0.0005729999999999999
XCD,2022-06-16,2.861971
XDR,2022-06-16,0.795508
XOF,2022-06-16,667.975595
XPF,2022-06-16,121.365326
YER,2022-06-16,265.055973
ZAR,2022-06-16,16.855286
ZMK,2022-06-16,9532.173803
ZMW,2022-06-16,17.93205
ZWL,2022-06-16,340.994003
AED,2022-06-15,3.840543
AFN,2022-06-15,93.574145
ALL,2022-06-15,119.489826
AMD,2022-06-15,443.767194
ANG,2022-06-15,1.883967
AOA,2022-06-15,455.073565
ARS,2022-06-15,128.269729
AUD,2022-06-15,1.4901659999999999
AWG,2022-06-15,1.8820549999999998
AZN,2022-06-15,1.798719
BAM,2022-06-15,1.950301
BBD,2022-06-15,2.110517
BDT,2022-06-15,97.165918
BGN,2022-06-15,1.957817
BHD,2022-06-15,0.394242
BIF,2022-06-15,2124.107637
BMD,2022-06-15,1.045586
BND,2022-06-15,1.45327
BOB,2022-06-15,7.20778
BRL,2022-06-15,5.283866
BSD,2022-06-15,1.045337
BTC,2022-06-15,4.6327245e-05
BTN,2022-06-15,81.56864
BWP,2022-06-15,12.826474
BYN,2022-06-15,3.527718
BYR,2022-06-15,20493.482495
BZD,2022-06-15,2.10593
CAD,2022-06-15,1.346092
CDF,2022-06-15,2096.399473
CHF,2022-06-15,1.040013
CLF,2022-06-15,0.032475
CLP,2022-06-15,896.087702
CNY,2022-06-15,7.019333
COP,2022-06-15,4084.821575
CRC,2022-06-15,713.975931
CUC,2022-06-15,1.045586
CUP,2022-06-15,27.708025
CVE,2022-06-15,110.989217
CZK,2022-06-15,24.733438
DJF,2022-06-15,185.821409
DKK,2022-06-15,7.439249
DOP,2022-06-15,57.306828
DZD,2022-06-15,153.117726
EGP,2022-06-15,19.620526
ERN,2022-06-15,15.683789
ETB,2022-06-15,54.411171
EUR,2022-06-15,1.0
FJD,2022-06-15,2.282538
FKP,2022-06-15,0.858529
GBP,2022-06-15,0.8588859999999999
GEL,2022-06-15,3.074102
GGP,2022-06-15,0.858529
GHS,2022-06-15,8.311944
GIP,2022-06-15,0.858529
GMD,2022-06-15,56.61817
GNF,2022-06-15,9084.666958
GTQ,2022-06-15,8.083824
GYD,2022-06-15,218.69003
HKD,2022-06-15,8.206646
HNL,2022-06-15,25.684905
HRK,2022-06-15,7.525395
HTG,2022-06-15,116.636154
HUF,2022-06-15,397.625546
IDR,2022-06-15,15385.272866
ILS,2022-06-15,3.6054969999999997
IMP,2022-06-15,0.858529
INR,2022-06-15,81.451608
IQD,2022-06-15,1525.702298
IRR,2022-06-15,44176.001848
ISK,2022-06-15,137.505183
JEP,2022-06-15,0.858529
JMD,2022-06-15,159.714387
JOD,2022-06-15,0.7413449999999999
JPY,2022-06-15,140.233827
KES,2022-06-15,122.615347
KGS,2022-06-15,83.125112
KHR,2022-06-15,4246.205985
KMF,2022-06-15,493.11888
KPW,2022-06-15,941.027094
KRW,2022-06-15,1336.765843
KWD,2022-06-15,0.32112
KYD,2022-06-15,0.871081
KZT,2022-06-15,459.490338
LAK,2022-06-15,15392.746004
LBP,2022-06-15,1580.809236
LKR,2022-06-15,376.328532
LRD,2022-06-15,158.929458
LSL,2022-06-15,16.823668
LTL,2022-06-15,3.087343
LVL,2022-06-15,0.6324649999999999
LYD,2022-06-15,5.05138
MAD,2022-06-15,10.538325
MDL,2022-06-15,20.039535
MGA,2022-06-15,4238.683646
MKD,2022-06-15,61.692593
MMK,2022-06-15,1935.47753
MNT,2022-06-15,3259.284708
MOP,2022-06-15,8.452264
MRO,2022-06-15,373.273966
MUR,2022-06-15,46.424921
MVR,2022-06-15,16.060098
MWK,2022-06-15,1067.724081
MXN,2022-06-15,21.149656
MYR,2022-06-15,4.614694
MZN,2022-06-15,66.740281
NAD,2022-06-15,16.823248
NGN,2022-06-15,434.147832
NIO,2022-06-15,37.473765
NOK,2022-06-15,10.381098
NPR,2022-06-15,130.509504
NZD,2022-06-15,1.6618119999999998
OMR,2022-06-15,0.402541
PAB,2022-06-15,1.045237
PEN,2022-06-15,3.928962
PGK,2022-06-15,3.730756
PHP,2022-06-15,55.837433
PKR,2022-06-15,216.493381
PLN,2022-06-15,4.665038
PYG,2022-06-15,7189.630501
QAR,2022-06-15,3.812467
RON,2022-06-15,4.941961
RSD,2022-06-15,117.414095
RUB,2022-06-15,59.859596
RWF,2022-06-15,1067.664517
SAR,2022-06-15,3.9224
SBD,2022-06-15,8.47669
SCR,2022-06-15,13.871404
SDG,2022-06-15,477.307682
SEK,2022-06-15,10.63159
SGD,2022-06-15,1.449396
SHP,2022-06-15,1.440191
SLL,2022-06-15,13775.59355
SOS,2022-06-15,610.119854
SRD,2022-06-15,22.805798
STD,2022-06-15,21641.515891
SVC,2022-06-15,9.146072
SYP,2022-06-15,2627.065323
SZL,2022-06-15,16.763377
THB,2022-06-15,36.432918
TJS,2022-06-15,11.21162
TMT,2022-06-15,3.670006
TND,2022-06-15,3.226157
TOP,2022-06-15,2.460107
TRY,2022-06-15,18.027365
TTD,2022-06-15,7.101468
TWD,2022-06-15,30.789345
TZS,2022-06-15,2437.260346
UAH,2022-06-15,30.884161
UGX,2022-06-15,3935.768239
USD,2022-06-15,1.045586
UYU,2022-06-15,41.934525
UZS,2022-06-15,11457.227073
VEF,2022-06-15,223577852980.3321
VND,2022-06-15,24294.187029
VUV,2022-06-15,120.717764
WST,2022-06-15,2.759776
XAF,2022-06-15,654.143218
XAG,2022-06-15,0.048149
XAU,2022-06-15,0.0005700000000000001
XCD,2022-06-15,2.825748
XDR,2022-06-15,0.786412
XOF,2022-06-15,654.140099
XPF,2022-06-15,119.831742
YER,2022-06-15,261.720323
ZAR,2022-06-15,16.472471
ZMK,2022-06-15,9411.528953
ZMW,2022-06-15,17.691645
ZWL,2022-06-15,336.678214
AED,2022-06-14,3.834539
AFN,2022-06-14,92.91149
ALL,2022-06-14,119.952443
AMD,2022-06-14,438.073997
ANG,2022-06-14,1.881091
AOA,2022-06-14,453.454535
ARS,2022-06-14,127.903142
AUD,2022-06-14,1.515607
AWG,2022-06-14,1.879636
AZN,2022-06-14,1.777696
BAM,2022-06-14,1.9563220000000001
BBD,2022-06-14,2.10745
BDT,2022-06-14,97.01721
BGN,2022-06-14,1.959222
BHD,2022-06-14,0.39352699999999996
BIF,2022-06-14,2121.311174
BMD,2022-06-14,1.043952
BND,2022-06-14,1.452679
BOB,2022-06-14,7.186275
BRL,2022-06-14,5.342527
BSD,2022-06-14,1.043772
BTC,2022-06-14,4.7036676000000004e-05
BTN,2022-06-14,81.466453
BWP,2022-06-14,12.838549
BYN,2022-06-14,3.522185
BYR,2022-06-14,20461.466049
BZD,2022-06-14,2.103969
CAD,2022-06-14,1.351422
CDF,2022-06-14,2093.124612
CHF,2022-06-14,1.043642
CLF,2022-06-14,0.032879
CLP,2022-06-14,907.236507
CNY,2022-06-14,7.037293
COP,2022-06-14,4140.941389
CRC,2022-06-14,712.932821
CUC,2022-06-14,1.043952
CUP,2022-06-14,27.664737
CVE,2022-06-14,110.893835
CZK,2022-06-14,24.746261
DJF,2022-06-14,185.531271
DKK,2022-06-14,7.440043
DOP,2022-06-14,57.469741
DZD,2022-06-14,152.945258
EGP,2022-06-14,19.564191
ERN,2022-06-14,15.659286
ETB,2022-06-14,54.316791
EUR,2022-06-14,1.0
FJD,2022-06-14,2.297532
FKP,2022-06-14,0.857188
GBP,2022-06-14,0.869116
GEL,2022-06-14,3.069211
GGP,2022-06-14,0.857188
GHS,2022-06-14,8.299768
GIP,2022-06-14,0.857188
GMD,2022-06-14,56.530303
GNF,2022-06-14,9238.978007
GTQ,2022-06-14,8.068205
GYD,2022-06-14,218.36696799999999
HKD,2022-06-14,8.195182
HNL,2022-06-14,25.64469
HRK,2022-06-14,7.524596
HTG,2022-06-14,117.422634
HUF,2022-06-14,401.164777
IDR,2022-06-14,15413.225673
ILS,2022-06-14,3.626508
IMP,2022-06-14,0.857188
INR,2022-06-14,81.413407
IQD,2022-06-14,1523.387426
IRR,2022-06-14,44106.987217
ISK,2022-06-14,137.728997
JEP,2022-06-14,0.857188
JMD,2022-06-14,159.626644
JOD,2022-06-14,0.740169
JPY,2022-06-14,141.245749
KES,2022-06-14,122.34884
KGS,2022-06-14,82.995233
KHR,2022-06-14,4239.706067
KMF,2022-06-14,492.348395
KPW,2022-06-14,939.556952
KRW,2022-06-14,1346.494988
KWD,2022-06-14,0.32114000000000004
KYD,2022-06-14,0.8698269999999999
KZT,2022-06-14,456.593491
LAK,2022-06-14,15348.404138
LBP,2022-06-14,1576.553777
LKR,2022-06-14,364.513095
LRD,2022-06-14,158.680953
LSL,2022-06-14,16.796574
LTL,2022-06-14,3.08252
LVL,2022-06-14,0.631477
LYD,2022-06-14,5.036014
MAD,2022-06-14,10.487636
MDL,2022-06-14,19.959016
MGA,2022-06-14,4239.266561
MKD,2022-06-14,61.776599
MMK,2022-06-14,1932.516661
MNT,2022-06-14,3254.192811
MOP,2022-06-14,8.439202
MRO,2022-06-14,372.690809
MUR,2022-06-14,46.346742
MVR,2022-06-14,16.03506
MWK,2022-06-14,1066.307396
MXN,2022-06-14,21.469245
MYR,2022-06-14,4.616882
MZN,2022-06-14,66.635204
NAD,2022-06-14,16.796783
NGN,2022-06-14,437.934628
NIO,2022-06-14,37.41912
NOK,2022-06-14,10.435081
NPR,2022-06-14,130.346005
NZD,2022-06-14,1.676749
OMR,2022-06-14,0.401872
PAB,2022-06-14,1.043772
PEN,2022-06-14,3.944529
PGK,2022-06-14,3.725072
PHP,2022-06-14,55.825356
PKR,2022-06-14,215.274962
PLN,2022-06-14,4.66035
PYG,2022-06-14,7175.171881
QAR,2022-06-14,3.806512
RON,2022-06-14,4.944574
RSD,2022-06-14,117.392275
RUB,2022-06-14,60.940727
RWF,2022-06-14,1066.098127
SAR,2022-06-14,3.916811
SBD,2022-06-14,8.463447
SCR,2022-06-14,13.62365
SDG,2022-06-14,476.563659
SEK,2022-06-14,10.625201
SGD,2022-06-14,1.453809
SHP,2022-06-14,1.437938
SLL,2022-06-14,13754.072269
SOS,2022-06-14,609.145272
SRD,2022-06-14,22.81085
STD,2022-06-14,21607.705902
SVC,2022-06-14,9.13347
SYP,2022-06-14,2622.961126
SZL,2022-06-14,16.782378
THB,2022-06-14,36.580597
TJS,2022-06-14,11.377077
TMT,2022-06-14,3.664273
TND,2022-06-14,3.221113
TOP,2022-06-14,2.447598
TRY,2022-06-14,18.032481
TTD,2022-06-14,7.084648
TWD,2022-06-14,30.893369
TZS,2022-06-14,2432.409113
UAH,2022-06-14,30.83674
UGX,2022-06-14,3919.360038
USD,2022-06-14,1.043952
UYU,2022-06-14,41.327782
UZS,2022-06-14,11455.368242
VEF,2022-06-14,223228562992.1275
VND,2022-06-14,24235.353792
VUV,2022-06-14,120.52917
WST,2022-06-14,2.755464
XAF,2022-06-14,656.128173
XAG,2022-06-14,0.049476
XAU,2022-06-14,0.000576
XCD,2022-06-14,2.821333
XDR,2022-06-14,0.784005
XOF,2022-06-14,656.134459
XPF,2022-06-14,119.635022
YER,2022-06-14,261.300595
ZAR,2022-06-14,16.734833
ZMK,2022-06-14,9396.827728
ZMW,2022-06-14,17.639671
ZWL,2022-06-14,336.152231
AED,2022-06-13,3.825464
AFN,2022-06-13,92.692151
ALL,2022-06-13,119.718819
AMD,2022-06-13,436.00584
ANG,2022-06-13,1.877959
AOA,2022-06-13,452.719598
ARS,2022-06-13,127.381852
AUD,2022-06-13,1.500427
AWG,2022-06-13,1.874668
AZN,2022-06-13,1.786962
BAM,2022-06-13,1.9467219999999998
BBD,2022-06-13,2.103837
BDT,2022-06-13,97.846153
BGN,2022-06-13,1.956451
BHD,2022-06-13,0.39257000000000003
BIF,2022-06-13,2116.291802
BMD,2022-06-13,1.041482
BND,2022-06-13,1.448898
BOB,2022-06-13,7.163954
BRL,2022-06-13,5.327076
BSD,2022-06-13,1.042015
BTC,2022-06-13,4.6444694e-05
BTN,2022-06-13,81.368452
BWP,2022-06-13,12.785587
BYN,2022-06-13,3.517343
BYR,2022-06-13,20413.050848
BZD,2022-06-13,2.100373
CAD,2022-06-13,1.342528
CDF,2022-06-13,2088.17194
CHF,2022-06-13,1.03812
CLF,2022-06-13,0.032572
CLP,2022-06-13,898.757842
CNY,2022-06-13,7.034794
COP,2022-06-13,4156.899094
CRC,2022-06-13,713.674059
CUC,2022-06-13,1.041482
CUP,2022-06-13,27.599277999999998
CVE,2022-06-13,109.636905
CZK,2022-06-13,24.731012
DJF,2022-06-13,185.092513
DKK,2022-06-13,7.439734
DOP,2022-06-13,57.333477
DZD,2022-06-13,152.809346
EGP,2022-06-13,19.49769
ERN,2022-06-13,15.622234
ETB,2022-06-13,53.922719
EUR,2022-06-13,1.0
FJD,2022-06-13,2.282507
FKP,2022-06-13,0.85516
GBP,2022-06-13,0.857609
GEL,2022-06-13,3.062146
GGP,2022-06-13,0.85516
GHS,2022-06-13,8.279461
GIP,2022-06-13,0.85516
GMD,2022-06-13,56.396508
GNF,2022-06-13,9217.117398
GTQ,2022-06-13,8.054615
GYD,2022-06-13,218.005245
HKD,2022-06-13,8.175687
HNL,2022-06-13,25.521532
HRK,2022-06-13,7.522526
HTG,2022-06-13,119.307646
HUF,2022-06-13,400.199605
IDR,2022-06-13,15431.641552
ILS,2022-06-13,3.608658
IMP,2022-06-13,0.85516
INR,2022-06-13,81.403133
IQD,2022-06-13,1520.043251
IRR,2022-06-13,44002.622795
ISK,2022-06-13,138.496312
JEP,2022-06-13,0.85516
JMD,2022-06-13,159.669781
JOD,2022-06-13,0.738416
JPY,2022-06-13,139.797857
KES,2022-06-13,122.113456
KGS,2022-06-13,82.79887
KHR,2022-06-13,4228.417477
KMF,2022-06-13,491.184251
KPW,2022-06-13,937.333805
KRW,2022-06-13,1345.542679
KWD,2022-06-13,0.319776
KYD,2022-06-13,0.868358
KZT,2022-06-13,455.785926
LAK,2022-06-13,15314.995555
LBP,2022-06-13,1590.810493
LKR,2022-06-13,373.565853
LRD,2022-06-13,158.305571
LSL,2022-06-13,16.757414
LTL,2022-06-13,3.075226
LVL,2022-06-13,0.6299819999999999
LYD,2022-06-13,5.010389
MAD,2022-06-13,10.42888
MDL,2022-06-13,19.886556
MGA,2022-06-13,4181.550772
MKD,2022-06-13,61.546473
MMK,2022-06-13,1929.308697
MNT,2022-06-13,3246.492854
MOP,2022-06-13,8.425505
MRO,2022-06-13,371.808961
MUR,2022-06-13,45.929942
MVR,2022-06-13,15.997035
MWK,2022-06-13,1062.799804
MXN,2022-06-13,21.33143
MYR,2022-06-13,4.601785
MZN,2022-06-13,66.4775
NAD,2022-06-13,16.757323
NGN,2022-06-13,432.350219
NIO,2022-06-13,37.243646
NOK,2022-06-13,10.320667
NPR,2022-06-13,130.190001
NZD,2022-06-13,1.659821
OMR,2022-06-13,0.400964
PAB,2022-06-13,1.042015
PEN,2022-06-13,3.91082
PGK,2022-06-13,3.665669
PHP,2022-06-13,55.813114
PKR,2022-06-13,212.20186
PLN,2022-06-13,4.655165
PYG,2022-06-13,7143.019788
QAR,2022-06-13,3.797504
RON,2022-06-13,4.94329
RSD,2022-06-13,117.35944
RUB,2022-06-13,60.145784
RWF,2022-06-13,1074.288875
SAR,2022-06-13,3.9069979999999997
SBD,2022-06-13,8.443422
SCR,2022-06-13,13.554117
SDG,2022-06-13,475.437026
SEK,2022-06-13,10.616198
SGD,2022-06-13,1.451733
SHP,2022-06-13,1.4345409999999998
SLL,2022-06-13,13721.527564
SOS,2022-06-13,607.704621
SRD,2022-06-13,22.737121
STD,2022-06-13,21556.578509
SVC,2022-06-13,9.117342
SYP,2022-06-13,2616.754767
SZL,2022-06-13,16.757071
THB,2022-06-13,36.347208
TJS,2022-06-13,11.382805
TMT,2022-06-13,3.655602
TND,2022-06-13,3.213491
TOP,2022-06-13,2.4269629999999998
TRY,2022-06-13,17.990668
TTD,2022-06-13,7.082395
TWD,2022-06-13,30.935872
TZS,2022-06-13,2427.695216
UAH,2022-06-13,30.784567
UGX,2022-06-13,3891.537576
USD,2022-06-13,1.041482
UYU,2022-06-13,41.051508
UZS,2022-06-13,11456.303751
VEF,2022-06-13,222700367424.24362
VND,2022-06-13,24162.386719
VUV,2022-06-13,120.243978
WST,2022-06-13,2.748944
XAF,2022-06-13,652.920967
XAG,2022-06-13,0.049314
XAU,2022-06-13,0.000572
XCD,2022-06-13,2.814658
XDR,2022-06-13,0.777783
XOF,2022-06-13,651.460848
XPF,2022-06-13,119.354243
YER,2022-06-13,260.680595
ZAR,2022-06-13,16.81249
ZMK,2022-06-13,9374.587148
ZMW,2022-06-13,17.58373
ZWL,2022-06-13,335.356839
AED,2022-06-12,3.852785
AFN,2022-06-12,93.774633
ALL,2022-06-12,119.853614
AMD,2022-06-12,450.951966
ANG,2022-06-12,1.904015
AOA,2022-06-12,457.157276
ARS,2022-06-12,128.772544
AUD,2022-06-12,1.4946709999999999
AWG,2022-06-12,1.888623
AZN,2022-06-12,1.779017
BAM,2022-06-12,1.950518
BBD,2022-06-12,2.133091
BDT,2022-06-12,98.235186
BGN,2022-06-12,1.9504679999999999
BHD,2022-06-12,0.395323
BIF,2022-06-12,2172.673366
BMD,2022-06-12,1.048944
BND,2022-06-12,1.459226
BOB,2022-06-12,7.273792
BRL,2022-06-12,5.229507
BSD,2022-06-12,1.056423
BTC,2022-06-12,3.9302178000000004e-05
BTN,2022-06-12,82.189681
BWP,2022-06-12,12.751575
BYN,2022-06-12,3.566189
BYR,2022-06-12,20559.292843
BZD,2022-06-12,2.129501
CAD,2022-06-12,1.342464
CDF,2022-06-12,2103.13169
CHF,2022-06-12,1.03795
CLF,2022-06-12,0.032108
CLP,2022-06-12,885.96875
CNY,2022-06-12,7.037254
COP,2022-06-12,4137.45279
CRC,2022-06-12,725.384629
CUC,2022-06-12,1.048944
CUP,2022-06-12,27.797003
CVE,2022-06-12,109.965541
CZK,2022-06-12,24.699467
DJF,2022-06-12,188.077826
DKK,2022-06-12,7.438709
DOP,2022-06-12,58.105766
DZD,2022-06-12,153.689137
EGP,2022-06-12,19.677347
ERN,2022-06-12,15.734154
ETB,2022-06-12,54.956642
EUR,2022-06-12,1.0
FJD,2022-06-12,2.291839
FKP,2022-06-12,0.858383
GBP,2022-06-12,0.8545900000000001
GEL,2022-06-12,3.057698
GGP,2022-06-12,0.858383
GHS,2022-06-12,8.3725
GIP,2022-06-12,0.858383
GMD,2022-06-12,56.694966
GNF,2022-06-12,9352.331689
GTQ,2022-06-12,8.161175
GYD,2022-06-12,221.147769
HKD,2022-06-12,8.233698
HNL,2022-06-12,25.957313
HRK,2022-06-12,7.501831
HTG,2022-06-12,120.965586
HUF,2022-06-12,398.000415
IDR,2022-06-12,15265.274936
ILS,2022-06-12,3.560418
IMP,2022-06-12,0.858383
INR,2022-06-12,82.004149
IQD,2022-06-12,1541.931007
IRR,2022-06-12,44422.757766
ISK,2022-06-12,138.534233
JEP,2022-06-12,0.858383
JMD,2022-06-12,162.034746
JOD,2022-06-12,0.7436889999999999
JPY,2022-06-12,141.415948
KES,2022-06-12,122.726729
KGS,2022-06-12,83.401081
KHR,2022-06-12,4291.313875
KMF,2022-06-12,491.16843
KPW,2022-06-12,944.049394
KRW,2022-06-12,1341.892353
KWD,2022-06-12,0.32176299999999997
KYD,2022-06-12,0.8804019999999999
KZT,2022-06-12,460.884916
LAK,2022-06-12,15206.689077
LBP,2022-06-12,1597.350089
LKR,2022-06-12,378.742008
LRD,2022-06-12,159.43938
LSL,2022-06-12,16.636258
LTL,2022-06-12,3.097257
LVL,2022-06-12,0.6344949999999999
LYD,2022-06-12,5.049848
MAD,2022-06-12,10.471384
MDL,2022-06-12,20.13088
MGA,2022-06-12,4282.906769
MKD,2022-06-12,61.447665
MMK,2022-06-12,1956.041399
MNT,2022-06-12,3226.309825
MOP,2022-06-12,8.54144
MRO,2022-06-12,374.472654
MUR,2022-06-12,46.255499
MVR,2022-06-12,16.636005
MWK,2022-06-12,1079.277906
MXN,2022-06-12,21.003468
MYR,2022-06-12,4.61744
MZN,2022-06-12,66.954314
NAD,2022-06-12,16.636463
NGN,2022-06-12,435.448182
NIO,2022-06-12,37.873862
NOK,2022-06-12,10.260886
NPR,2022-06-12,131.503888
NZD,2022-06-12,1.6553849999999999
OMR,2022-06-12,0.40382
PAB,2022-06-12,1.056423
PEN,2022-06-12,3.96959
PGK,2022-06-12,3.770432
PHP,2022-06-12,55.688276
PKR,2022-06-12,213.669634
PLN,2022-06-12,4.611995
PYG,2022-06-12,7247.862589
QAR,2022-06-12,3.819181
RON,2022-06-12,4.923213
RSD,2022-06-12,117.00936
RUB,2022-06-12,116.690823
RWF,2022-06-12,1086.680746
SAR,2022-06-12,3.935428
SBD,2022-06-12,8.510811
SCR,2022-06-12,14.919372
SDG,2022-06-12,478.845135
SEK,2022-06-12,10.548427
SGD,2022-06-12,1.459358
SHP,2022-06-12,1.444818
SLL,2022-06-12,13814.586209
SOS,2022-06-12,610.484769
SRD,2022-06-12,22.836521
STD,2022-06-12,21711.012898
SVC,2022-06-12,9.243827
SYP,2022-06-12,2635.418671
SZL,2022-06-12,16.479523
THB,2022-06-12,36.525785
TJS,2022-06-12,11.621053
TMT,2022-06-12,3.671302
TND,2022-06-12,3.219729
TOP,2022-06-12,2.438112
TRY,2022-06-12,18.08263
TTD,2022-06-12,7.180047
TWD,2022-06-12,31.108475
TZS,2022-06-12,2445.087063
UAH,2022-06-12,31.214497
UGX,2022-06-12,3898.383904
USD,2022-06-12,1.048944
UYU,2022-06-12,41.735346
UZS,2022-06-12,11626.408912
VEF,2022-06-12,224295824477.14505
VND,2022-06-12,24316.608505
VUV,2022-06-12,119.858226
WST,2022-06-12,2.705585
XAF,2022-06-12,654.175546
XAG,2022-06-12,0.047889
XAU,2022-06-12,0.0005589999999999999
XCD,2022-06-12,2.834822
XDR,2022-06-12,0.784663
XOF,2022-06-12,654.175546
XPF,2022-06-12,119.254568
YER,2022-06-12,262.497691
ZAR,2022-06-12,16.671153
ZMK,2022-06-12,9441.751596
ZMW,2022-06-12,17.880607
ZWL,2022-06-12,337.759383
AED,2022-06-11,3.863315
AFN,2022-06-11,94.028625
ALL,2022-06-11,120.178242
AMD,2022-06-11,452.173386
ANG,2022-06-11,1.9091719999999999
AOA,2022-06-11,458.395507
ARS,2022-06-11,128.787416
AUD,2022-06-11,1.49147
AWG,2022-06-11,1.893738
AZN,2022-06-11,1.792209
BAM,2022-06-11,1.9558010000000001
BBD,2022-06-11,2.138869
BDT,2022-06-11,98.501259
BGN,2022-06-11,1.955752
BHD,2022-06-11,0.39639399999999997
BIF,2022-06-11,2178.558134
