,date,rates
RUB,2022-04-21,87.626616
RUB,2022-04-23,83.560124
RUB,2022-04-24,83.647744
RUB,2022-04-22,83.560124
RUB,2022-04-26,79.744554
RUB,2022-04-20,89.806817
RWF,2022-04-20,1109.905256
RWF,2022-04-22,1104.235014
RWF,2022-04-24,1103.809815
RWF,2022-04-23,1102.653084
RWF,2022-04-26,1088.657396
RWF,2022-04-25,1097.099947
RWF,2022-04-21,1109.295663
SAR,2022-04-21,4.063625
SAR,2022-04-24,4.054659
SAR,2022-04-20,4.070606
SAR,2022-04-23,4.050361
SAR,2022-04-26,3.993762
SAR,2022-04-22,4.050145
SAR,2022-04-25,4.017467
SBD,2022-04-23,8.65684
SBD,2022-04-25,8.584917
SBD,2022-04-24,8.665921
SBD,2022-04-22,8.65684
SBD,2022-04-26,8.534717
SBD,2022-04-20,8.707525
SBD,2022-04-21,8.68876
SCR,2022-04-21,15.619462
SCR,2022-04-25,14.846517
SCR,2022-04-24,15.595613
SCR,2022-04-22,15.57927
SCR,2022-04-26,13.801743
SCR,2022-04-20,15.638515
SCR,2022-04-23,15.57927
SDG,2022-04-24,483.783547
SDG,2022-04-22,483.275531
SDG,2022-04-26,476.459413
SDG,2022-04-23,483.275531
SDG,2022-04-25,478.909559
SDG,2022-04-21,484.316641
SDG,2022-04-20,485.520145
SEK,2022-04-25,10.406743
SEK,2022-04-24,10.293985
SEK,2022-04-22,10.348723
SEK,2022-04-21,10.307035
SEK,2022-04-23,10.348723
SEK,2022-04-20,10.248163
SEK,2022-04-26,10.43382
SGD,2022-04-24,1.480995
SGD,2022-04-22,1.48069
SGD,2022-04-20,1.47944
SGD,2022-04-21,1.479045
SGD,2022-04-25,1.471817
SGD,2022-04-23,1.48069
SGD,2022-04-26,1.466296
SHP,2022-04-26,1.466523
SHP,2022-04-22,1.487509
SHP,2022-04-21,1.492389
SHP,2022-04-20,1.494409
SHP,2022-04-23,1.487509
SHP,2022-04-25,1.475724
SHP,2022-04-24,1.489064
SLL,2022-04-20,13420.848309
SLL,2022-04-21,13489.351588
SLL,2022-04-24,13448.503187
SLL,2022-04-25,13333.407055
SLL,2022-04-23,13434.409726
SLL,2022-04-26,13244.887789
SLL,2022-04-22,13434.409726
SOS,2022-04-26,614.869862
SOS,2022-04-20,628.186834
SOS,2022-04-21,628.419234
SOS,2022-04-25,621.403782
SOS,2022-04-23,622.043757
SOS,2022-04-24,622.696262
SOS,2022-04-22,622.043757
SRD,2022-04-22,22.390866
SRD,2022-04-20,22.492128
SRD,2022-04-23,22.390866
SRD,2022-04-24,22.414348
SRD,2022-04-26,22.100033
SRD,2022-04-21,22.504462
SRD,2022-04-25,22.213037
STD,2022-04-26,22037.173689
STD,2022-04-20,22456.302946
STD,2022-04-21,22425.890835
STD,2022-04-25,22175.540883
STD,2022-04-23,22352.504003
STD,2022-04-22,22352.504003
STD,2022-04-24,22375.952757
SVC,2022-04-24,9.485051
SVC,2022-04-23,9.475111
SVC,2022-04-21,9.533642
SVC,2022-04-20,9.497635
SVC,2022-04-25,9.375308
SVC,2022-04-22,9.443812
SVC,2022-04-26,9.324922
SYP,2022-04-22,2713.285769
SYP,2022-04-24,2716.132124
SYP,2022-04-20,2725.885529
SYP,2022-04-21,2722.193918
SYP,2022-04-23,2713.285769
SYP,2022-04-26,2675.009017
SYP,2022-04-25,2691.804886
SZL,2022-04-21,16.588697
SZL,2022-04-22,16.890605
SZL,2022-04-20,16.355666
SZL,2022-04-26,16.65184
SZL,2022-04-25,16.816784
SZL,2022-04-24,16.785554
SZL,2022-04-23,16.767964
THB,2022-04-21,36.732747
THB,2022-04-23,36.617446
THB,2022-04-26,36.53257
THB,2022-04-25,36.531055
THB,2022-04-22,36.617446
THB,2022-04-20,36.670244
THB,2022-04-24,36.716901
TJS,2022-04-20,13.567165
TJS,2022-04-25,13.344228
TJS,2022-04-23,13.541080000000001
TJS,2022-04-21,13.569644
TJS,2022-04-26,13.27416
TJS,2022-04-24,13.555285
TJS,2022-04-22,13.496224
TMT,2022-04-21,3.803022
TMT,2022-04-26,3.7264559999999998
TMT,2022-04-23,3.779778
TMT,2022-04-20,3.79733
TMT,2022-04-22,3.779778
TMT,2022-04-24,3.783743
TMT,2022-04-25,3.760567
TND,2022-04-24,3.255644
TND,2022-04-23,3.252233
TND,2022-04-25,3.238269
TND,2022-04-20,3.280352
TND,2022-04-22,3.252233
TND,2022-04-21,3.245573
TND,2022-04-26,3.224182
TOP,2022-04-26,2.443471
TOP,2022-04-23,2.456968
TOP,2022-04-22,2.456968
TOP,2022-04-21,2.455008
TOP,2022-04-24,2.459545
TOP,2022-04-20,2.468373
TOP,2022-04-25,2.437514
TRY,2022-04-22,15.921183
TRY,2022-04-24,15.948045
TRY,2022-04-21,15.933610999999999
TRY,2022-04-20,15.918192
TRY,2022-04-23,15.921183
TRY,2022-04-26,15.760453
TRY,2022-04-25,15.831771
TTD,2022-04-26,7.248443
TTD,2022-04-22,7.325642
TTD,2022-04-24,7.3575289999999995
TTD,2022-04-23,7.349819
TTD,2022-04-21,7.39917
TTD,2022-04-25,7.271958
TTD,2022-04-20,7.367478
TWD,2022-04-26,31.259103
TWD,2022-04-22,31.651321
TWD,2022-04-20,31.657255
TWD,2022-04-23,31.651321
TWD,2022-04-21,31.73843
TWD,2022-04-24,31.703449
TWD,2022-04-25,31.293814
TZS,2022-04-24,2510.243333
TZS,2022-04-26,2476.84515
TZS,2022-04-21,2533.073553
TZS,2022-04-22,2507.612785
TZS,2022-04-20,2519.256455
TZS,2022-04-25,2489.902706
TZS,2022-04-23,2517.642445
UAH,2022-04-25,32.409651
UAH,2022-04-26,32.239855
UAH,2022-04-22,31.730477
UAH,2022-04-21,32.031178
UAH,2022-04-20,31.910035
UAH,2022-04-23,31.835934
UAH,2022-04-24,31.869331
UGX,2022-04-22,3802.236835
UGX,2022-04-24,3818.87568
UGX,2022-04-23,3814.873711
UGX,2022-04-25,3776.698445
UGX,2022-04-20,3836.76596
UGX,2022-04-21,3846.002101
UGX,2022-04-26,3778.108486
USD,2022-04-25,1.071387
USD,2022-04-20,1.084951
USD,2022-04-21,1.083482
USD,2022-04-24,1.081069
USD,2022-04-23,1.079936
USD,2022-04-22,1.079936
USD,2022-04-26,1.064702
UYU,2022-04-24,44.243194
UYU,2022-04-26,42.699692
UYU,2022-04-25,43.011122
UYU,2022-04-20,44.788416
UYU,2022-04-21,44.827948
UYU,2022-04-22,44.051444
UYU,2022-04-23,44.19683
UZS,2022-04-26,12004.51107
UZS,2022-04-25,12058.456605
UZS,2022-04-20,12254.526011
UZS,2022-04-24,12206.040301
UZS,2022-04-21,12313.564768
UZS,2022-04-22,12176.283765
UZS,2022-04-23,12193.249049
VEF,2022-04-26,227665381842.9889
VEF,2022-04-20,231995393651.56198
VEF,2022-04-21,231681207051.53647
VEF,2022-04-22,230923049886.20218
VEF,2022-04-25,229094849185.76025
VEF,2022-04-23,230923049886.20218
VEF,2022-04-24,231165298258.69016
VND,2022-04-26,24458.85772
VND,2022-04-25,24625.286845
VND,2022-04-22,24803.440273
VND,2022-04-20,24915.365841
VND,2022-04-23,24803.440273
VND,2022-04-21,24879.99825
VND,2022-04-24,24829.460166
VUV,2022-04-23,121.581028
VUV,2022-04-25,120.61848
VUV,2022-04-22,121.581028
VUV,2022-04-24,121.708572
VUV,2022-04-26,119.865865
VUV,2022-04-21,121.980198
VUV,2022-04-20,122.145617
WST,2022-04-23,2.792113
WST,2022-04-24,2.795042
WST,2022-04-22,2.792113
WST,2022-04-20,2.805079
WST,2022-04-21,2.80128
WST,2022-04-26,2.7527239999999997
WST,2022-04-25,2.770008
XAF,2022-04-22,654.566839
XAF,2022-04-26,653.778117
XAF,2022-04-24,657.416081
XAF,2022-04-25,655.367729
XAF,2022-04-23,656.727145
XAF,2022-04-21,655.794817
XAF,2022-04-20,655.655672
XAG,2022-04-24,0.044801999999999995
XAG,2022-04-26,0.045189
XAG,2022-04-25,0.045222
XAG,2022-04-23,0.044698999999999996
XAG,2022-04-20,0.043102
XAG,2022-04-21,0.043987
XAG,2022-04-22,0.044698999999999996
XAU,2022-04-25,0.0005639999999999999
XAU,2022-04-21,0.0005549999999999999
XAU,2022-04-22,0.0005589999999999999
XAU,2022-04-26,0.0005589999999999999
XAU,2022-04-23,0.0005589999999999999
XAU,2022-04-20,0.000554
XAU,2022-04-24,0.0005589999999999999
XCD,2022-04-24,2.9216439999999997
XCD,2022-04-23,2.918583
XCD,2022-04-22,2.918583
XCD,2022-04-26,2.877409
XCD,2022-04-25,2.895476
XCD,2022-04-21,2.928165
XCD,2022-04-20,2.932136
XDR,2022-04-23,0.7924289999999999
XDR,2022-04-22,0.7898229999999999
XDR,2022-04-20,0.796034
XDR,2022-04-25,0.787692
XDR,2022-04-26,0.787476
XDR,2022-04-24,0.793261
XDR,2022-04-21,0.7977029999999999
XOF,2022-04-22,654.985343
XOF,2022-04-24,657.416081
XOF,2022-04-25,654.100891
XOF,2022-04-20,656.947495
XOF,2022-04-23,656.727145
XOF,2022-04-26,645.740806
XOF,2022-04-21,655.794817
XPF,2022-04-21,119.562092
XPF,2022-04-23,119.873304
XPF,2022-04-26,118.181789
XPF,2022-04-24,119.99882
XPF,2022-04-25,119.687664
XPF,2022-04-20,119.751503
XPF,2022-04-22,119.873304
YER,2022-04-23,270.254488
YER,2022-04-26,266.441952
YER,2022-04-25,268.114435
YER,2022-04-24,270.537846
YER,2022-04-21,271.141392
YER,2022-04-20,271.508936
YER,2022-04-22,270.254488
ZAR,2022-04-22,16.755846
ZAR,2022-04-20,16.317237
ZAR,2022-04-26,16.856568
ZAR,2022-04-25,16.824038
ZAR,2022-04-23,16.769664
ZAR,2022-04-24,16.86959
ZAR,2022-04-21,16.679251999999998
ZMK,2022-04-21,9752.648866
ZMK,2022-04-24,9730.915531
ZMK,2022-04-25,9643.770257
ZMK,2022-04-26,9583.595118
ZMK,2022-04-23,9720.727798
ZMK,2022-04-20,9765.79164
ZMK,2022-04-22,9720.727798
ZMW,2022-04-24,18.238178
ZMW,2022-04-21,19.011698
ZMW,2022-04-22,18.158714
ZMW,2022-04-25,18.133288
ZMW,2022-04-23,18.219066
ZMW,2022-04-20,18.885173
ZMW,2022-04-26,18.118017
ZWL,2022-04-21,348.880777
ZWL,2022-04-26,342.833484
ZWL,2022-04-24,348.103888
ZWL,2022-04-22,347.739094
ZWL,2022-04-25,344.98607
ZWL,2022-04-23,347.739094
ZWL,2022-04-20,349.3539
